id,participant_id,timestamp_utc,phase,post_id,category,has_face,has_text,colorfulness,visual_complexity,was_seen,liked,response,correct,confidence,dwell_time_sec,feed_position
1,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:05:23.375185,feed,eiffel_bright,travel,0,0,bright,medium,1,1,,,,4.334,1
2,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:05:28.252293,feed,sunset_person,travel,1,0,unknown,medium,1,1,,,,4.672,2
3,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:05:30.676256,feed,trees_dark,travel,0,0,dark,medium,1,0,,,,2.344,3
4,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:05:32.849061,feed,lighthouse_bright,travel,0,0,bright,low,1,0,,,,2.056,4
5,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:05:37.587788,feed,eiffel_dark,travel,0,0,dark,medium,1,1,,,,4.612,5
6,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:05:39.411004,feed,lighthouse_brighter,travel,0,0,bright,low,1,0,,,,1.717,6
7,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:05:52.001237,feed,ocean_dark,travel,0,0,dark,low,1,0,,,,12.494,7
8,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:05:56.270562,feed,forest_dark,travel,0,0,dark,low,1,0,,,,4.182,8
9,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:00.713697,feed,forest_bright,travel,0,0,bright,low,1,0,,,,4.319,9
10,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:04.188405,feed,beach,travel,0,0,unknown,medium,1,1,,,,3.387,10
11,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:06.890882,distractor,,,,,,,,,Coffee,,,,
12,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:12.005213,memory,beach,travel,0,0,unknown,medium,1,,1,1,5,5.002,
13,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:15.680528,memory,lighthouse_bright,travel,0,0,bright,low,1,,0,0,3,3.601,
14,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:21.643130,memory,ocean_dark,travel,0,0,dark,low,1,,0,0,4,5.88,
15,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:26.666113,memory,eiffel_bright,travel,0,0,bright,medium,1,,0,0,5,4.944,
16,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:30.916777,memory,trees_bright,travel,0,0,bright,medium,0,,0,1,1,4.176,
17,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:36.932798,memory,forest_dark,travel,0,0,dark,low,1,,0,0,3,5.943,
18,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:41.385689,memory,forest_bright,travel,0,0,bright,low,1,,0,0,4,4.386,
19,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:48.281690,memory,eiffel_dark,travel,0,0,dark,medium,1,,1,1,5,6.787,
20,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:53.879622,memory,lighthouse_darker,travel,0,0,dark,low,0,,0,1,3,5.453,
21,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:06:56.811869,memory,sunset_person,travel,1,0,unknown,medium,1,,1,1,3,2.839,
22,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:07:01.149323,memory,sunset_noperson,travel,0,0,unknown,medium,0,,1,0,3,4.271,
23,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:07:04.519875,memory,ocean_bright,travel,0,0,bright,low,0,,1,0,3,3.264,
24,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:07:07.321164,memory,lighthouse_brighter,travel,0,0,bright,low,1,,1,1,3,2.726,
25,ef870b6f-0efc-4fc6-9930-85a208113a6c,2026-04-25T20:07:10.764492,memory,trees_dark,travel,0,0,dark,medium,1,,1,1,3,3.372,
26,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:32:16.958316,feed,trees_bright,travel,0,0,bright,medium,1,1,,,,9.482,1
27,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:32:22.440217,feed,eiffel_dark,travel,0,0,dark,medium,1,1,,,,4.528,2
28,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:32:26.216973,feed,sunset_person,travel,1,0,unknown,medium,1,0,,,,3.454,3
29,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:32:35.129805,feed,ocean_dark,travel,0,0,dark,low,1,1,,,,8.755,4
30,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:32:47.908863,feed,forest_dark,travel,0,0,dark,low,1,1,,,,12.429,5
31,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:32:50.958865,feed,trees_dark,travel,0,0,dark,medium,1,0,,,,2.856,6
32,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:32:55.325676,feed,lighthouse_darker,travel,0,0,dark,low,1,0,,,,4.186,7
33,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:32:59.899061,feed,sunset_noperson,travel,0,0,unknown,medium,1,0,,,,4.421,8
34,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:33:02.999809,feed,eiffel_bright,travel,0,0,bright,medium,1,0,,,,2.715,9
35,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:33:06.441818,feed,lighthouse_bright,travel,0,0,bright,low,1,1,,,,3.261,10
36,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:33:10.027345,distractor,,,,,,,,,Coffee,,,,
37,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:33:16.492091,memory,trees_bright,travel,0,0,bright,medium,1,,1,1,5,6.309,
38,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:33:21.958555,memory,lighthouse_brighter,travel,0,0,bright,low,0,,0,1,3,5.316,
39,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:33:26.440566,memory,lighthouse_bright,travel,0,0,bright,low,1,,1,1,5,4.315,
40,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:33:32.947422,memory,forest_dark,travel,0,0,dark,low,1,,0,0,4,6.346,
41,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:33:39.169982,memory,sunset_person,travel,1,0,unknown,medium,1,,1,1,4,6.026,
42,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:33:59.329796,memory,ocean_dark,travel,0,0,dark,low,1,,1,1,5,19.965,
43,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:34:18.956023,memory,forest_bright,travel,0,0,bright,low,0,,0,1,3,18.476,
44,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:34:23.822306,memory,eiffel_dark,travel,0,0,dark,medium,1,,1,1,5,4.692,
45,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:34:27.383939,memory,sunset_noperson,travel,0,0,unknown,medium,1,,1,1,3,3.398,
46,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:34:37.797644,memory,trees_dark,travel,0,0,dark,medium,1,,1,1,3,10.255,
47,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:34:41.426698,memory,lighthouse_darker,travel,0,0,dark,low,1,,0,0,3,3.441,
48,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:34:46.397558,memory,beach,travel,0,0,unknown,medium,0,,0,1,3,4.827,
49,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:34:50.463138,memory,ocean_bright,travel,0,0,bright,low,0,,0,1,3,3.884,
50,df02dc20-ee4a-4ae2-92c0-b0ba5ac57c36,2026-04-25T20:34:53.467062,memory,eiffel_bright,travel,0,0,bright,medium,1,,1,1,3,2.853,
51,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:58:01.807628,feed,trees_bright,travel,0,0,bright,medium,1,1,,,,7.854,1
52,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:58:08.111893,feed,lighthouse_brighter,travel,0,0,bright,low,1,1,,,,5.592,2
53,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:58:22.128824,feed,eiffel_dark,travel,0,0,dark,medium,1,1,,,,13.716,3
54,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:58:27.559600,feed,lighthouse_bright,travel,0,0,bright,low,1,1,,,,5.27,4
55,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:58:35.120301,feed,trees_dark,travel,0,0,dark,medium,1,0,,,,7.304,5
56,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:58:40.828569,feed,ocean_bright,travel,0,0,bright,low,1,1,,,,5.551,6
57,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:58:47.048773,feed,lighthouse_darker,travel,0,0,dark,low,1,1,,,,6.071,7
58,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:59:01.013387,feed,forest_dark,travel,0,0,dark,low,1,1,,,,13.811,8
59,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:59:05.153471,feed,beach,travel,0,0,unknown,medium,1,1,,,,3.888,9
60,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T20:59:11.273117,feed,lighthouse_bright,travel,0,0,bright,low,1,1,,,,37.674,1
61,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T20:59:18.934354,feed,lighthouse_darker,travel,0,0,dark,low,1,0,,,,7.387,2
62,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:59:20.192238,feed,sunset_noperson,travel,0,0,unknown,medium,1,1,,,,14.855,10
63,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:59:24.681111,distractor,,,,,,,,,Coffee,,,,
64,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T20:59:28.946598,feed,beach,travel,0,0,unknown,medium,1,1,,,,9.85,3
65,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:59:31.800276,memory,beach,travel,0,0,unknown,medium,1,,1,1,3,6.95,
66,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T20:59:34.949535,feed,ocean_bright,travel,0,0,bright,low,1,1,,,,5.855,4
67,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:59:39.265322,memory,trees_bright,travel,0,0,bright,medium,1,,0,0,3,7.294,
68,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T20:59:40.185360,feed,lighthouse_brighter,travel,0,0,bright,low,1,0,,,,5.08,5
69,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:59:46.077431,memory,lighthouse_darker,travel,0,0,dark,low,1,,1,1,3,6.632,
70,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T20:59:46.182562,feed,forest_bright,travel,0,0,bright,low,1,1,,,,5.834,6
71,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:59:51.833012,memory,lighthouse_bright,travel,0,0,bright,low,1,,0,0,3,5.565,
72,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T20:59:54.177528,feed,eiffel_bright,travel,0,0,bright,medium,1,1,,,,7.813,7
73,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T20:59:56.176061,memory,sunset_noperson,travel,0,0,unknown,medium,1,,1,1,3,4.191,
74,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T20:59:59.322154,feed,forest_dark,travel,0,0,dark,low,1,0,,,,4.988,8
75,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T21:00:05.489799,memory,lighthouse_brighter,travel,0,0,bright,low,1,,1,1,3,9.171,
76,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:00:14.377245,feed,ocean_dark,travel,0,0,dark,low,1,1,,,,14.912,9
77,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:00:22.251732,feed,trees_dark,travel,0,0,dark,medium,1,1,,,,7.704,10
78,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T21:00:26.511554,memory,sunset_person,travel,1,0,unknown,medium,0,,0,1,3,20.866,
79,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T21:00:32.766198,memory,forest_dark,travel,0,0,dark,low,1,,1,1,3,6.093,
80,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:00:34.356158,distractor,,,,,,,,,Coffee,,,,
81,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T21:00:37.591826,memory,trees_dark,travel,0,0,dark,medium,1,,1,1,3,4.685,
82,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T21:00:41.888351,memory,ocean_bright,travel,0,0,bright,low,1,,1,1,3,4.169,
83,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T21:00:46.328263,memory,eiffel_dark,travel,0,0,dark,medium,1,,0,0,3,4.302,
84,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:00:46.579022,memory,forest_dark,travel,0,0,dark,low,1,,1,1,3,12.053,
85,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:00:51.012222,memory,trees_dark,travel,0,0,dark,medium,1,,1,1,3,4.257,
86,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T21:00:54.028596,memory,forest_bright,travel,0,0,bright,low,0,,0,1,3,7.579,
87,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:00:56.963000,memory,eiffel_dark,travel,0,0,dark,medium,0,,0,1,3,5.792,
88,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:01:03.260848,memory,forest_bright,travel,0,0,bright,low,1,,1,1,3,6.135,
89,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T21:01:06.586758,memory,ocean_dark,travel,0,0,dark,low,0,,0,1,3,12.401,
90,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:01:13.038909,memory,ocean_dark,travel,0,0,dark,low,1,,1,1,4,9.614,
91,719f2474-8ab7-46a3-be02-15e9d1e46520,2026-04-25T21:01:13.639438,memory,eiffel_bright,travel,0,0,bright,medium,0,,0,1,3,6.827,
92,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:01:17.007197,memory,lighthouse_bright,travel,0,0,bright,low,1,,1,1,3,3.808,
93,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:01:21.496516,memory,sunset_person,travel,1,0,unknown,medium,0,,0,1,3,4.337,
94,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:01:26.313037,memory,trees_bright,travel,0,0,bright,medium,0,,0,1,3,4.639,
95,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:01:30.850976,memory,lighthouse_darker,travel,0,0,dark,low,1,,1,1,3,4.388,
96,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:01:35.520996,memory,ocean_bright,travel,0,0,bright,low,1,,1,1,3,4.495,
97,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:01:45.597042,memory,sunset_noperson,travel,0,0,unknown,medium,0,,0,1,3,9.769,
98,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:01:50.210542,memory,lighthouse_brighter,travel,0,0,bright,low,1,,1,1,3,4.438,
99,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:01:54.190393,memory,eiffel_bright,travel,0,0,bright,medium,1,,1,1,3,3.826,
100,6ace2b8b-b47c-42ab-8050-315c98493ea3,2026-04-25T21:01:57.748018,memory,beach,travel,0,0,unknown,medium,1,,1,1,3,3.399,
101,dd70605b-6066-4ffa-9235-9caec6361502,2026-04-25T21:05:20.240330,feed,trees_dark,travel,0,0,dark,medium,1,1,,,,6.792,1
102,dd70605b-6066-4ffa-9235-9caec6361502,2026-04-25T21:05:24.906457,feed,eiffel_bright,travel,0,0,bright,medium,1,0,,,,3.89,2
103,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:41:09.176354,feed,eiffel_bright,travel,0,0,bright,medium,1,0,,,,5.419,1
104,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:41:21.295332,feed,ocean_bright,travel,0,0,bright,low,1,0,,,,10.876,2
105,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:41:25.566316,feed,sunset_noperson,travel,0,0,unknown,medium,1,0,,,,3.907,3
106,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:41:29.374149,feed,eiffel_dark,travel,0,0,dark,medium,1,0,,,,3.634,4
107,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:41:33.355119,feed,trees_bright,travel,0,0,bright,medium,1,0,,,,3.717,5
108,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:41:35.289311,feed,lighthouse_brighter,travel,0,0,bright,low,1,0,,,,1.779,6
109,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:41:38.754034,feed,forest_bright,travel,0,0,bright,low,1,0,,,,3.293,7
110,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:41:44.549943,feed,ocean_dark,travel,0,0,dark,low,1,0,,,,5.652,8
111,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:41:48.175607,feed,sunset_person,travel,1,0,unknown,medium,1,0,,,,3.463,9
112,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:41:51.687157,feed,trees_dark,travel,0,0,dark,medium,1,0,,,,3.371,10
113,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:41:56.472570,distractor,,,,,,,,,Coffee,,,,
114,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:42:04.215142,memory,beach,travel,0,0,unknown,medium,0,,0,1,4,7.563,
115,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:42:14.348763,memory,trees_bright,travel,0,0,bright,medium,1,,0,0,4,9.977,
116,05f26570-d940-4e9b-9403-1ec52160a774,2026-04-29T19:42:38.528310,memory,ocean_dark,travel,0,0,dark,low,1,,0,0,4,24.024,
